Date,Open,High,Low,Close,Adj Close,Volume
2016-09-06,2640.000000,2650.000000,2560.000000,2650.000000,2472.649658,81100
2016-09-07,2680.000000,2700.000000,2620.000000,2700.000000,2519.303467,114300
2016-09-08,2700.000000,2700.000000,2700.000000,2700.000000,2519.303467,3000
2016-09-09,2700.000000,2700.000000,2650.000000,2680.000000,2500.641846,26700
2016-09-13,2620.000000,2620.000000,2550.000000,2550.000000,2379.342041,43100
2016-09-14,2520.000000,2520.000000,2460.000000,2480.000000,2314.026855,2342400
2016-09-15,2550.000000,2550.000000,2500.000000,2520.000000,2351.349854,41200
2016-09-16,2520.000000,2530.000000,2500.000000,2500.000000,2332.688477,29600
2016-09-19,2490.000000,2590.000000,2490.000000,2500.000000,2332.688477,338400
2016-09-20,2510.000000,2510.000000,2480.000000,2490.000000,2323.357666,45800
2016-09-21,2490.000000,2490.000000,2470.000000,2480.000000,2314.026855,31700
2016-09-22,2480.000000,2500.000000,2470.000000,2490.000000,2323.357666,341700
2016-09-23,2490.000000,2500.000000,2490.000000,2490.000000,2323.357666,13600
2016-09-26,2490.000000,2490.000000,2470.000000,2470.000000,2304.696045,3100
2016-09-27,2470.000000,2470.000000,2450.000000,2460.000000,2295.365479,49500
2016-09-28,2460.000000,2510.000000,2460.000000,2510.000000,2342.019287,10600
2016-09-29,2510.000000,2520.000000,2490.000000,2490.000000,2323.357666,149500
2016-09-30,2490.000000,2570.000000,2480.000000,2560.000000,2388.672852,66800
2016-10-03,2550.000000,2600.000000,2550.000000,2600.000000,2425.995850,6200
2016-10-04,2600.000000,2600.000000,2590.000000,2600.000000,2425.995850,37400
2016-10-05,2600.000000,2660.000000,2600.000000,2650.000000,2472.649658,79500
2016-10-06,2600.000000,2600.000000,2530.000000,2530.000000,2360.680664,93200
2016-10-07,2630.000000,2630.000000,2540.000000,2620.000000,2444.657471,12100
2016-10-10,2620.000000,2650.000000,2620.000000,2630.000000,2453.988037,45700
2016-10-11,2630.000000,2630.000000,2580.000000,2600.000000,2425.995850,5800
2016-10-12,2600.000000,2600.000000,2560.000000,2590.000000,2416.665039,8400
2016-10-13,2590.000000,2610.000000,2580.000000,2610.000000,2435.326660,57000
2016-10-14,2610.000000,2610.000000,2600.000000,2600.000000,2425.995850,1400
2016-10-17,2600.000000,2600.000000,2600.000000,2600.000000,2425.995850,1200
2016-10-18,2610.000000,2660.000000,2600.000000,2650.000000,2472.649658,305000
2016-10-19,2600.000000,2700.000000,2600.000000,2670.000000,2491.311279,134400
2016-10-20,2670.000000,2690.000000,2600.000000,2670.000000,2491.311279,147000
2016-10-21,2670.000000,2680.000000,2660.000000,2670.000000,2491.311279,33200
2016-10-24,2670.000000,2700.000000,2670.000000,2680.000000,2500.641846,22400
2016-10-25,2680.000000,2680.000000,2680.000000,2680.000000,2500.641846,56200
2016-10-26,2700.000000,2880.000000,2700.000000,2870.000000,2677.926270,1305000
2016-10-27,2890.000000,2930.000000,2890.000000,2910.000000,2715.249268,405700
2016-10-28,2920.000000,2920.000000,2850.000000,2870.000000,2677.926270,91000
2016-10-31,2870.000000,2890.000000,2870.000000,2870.000000,2677.926270,210900
2016-11-01,2870.000000,2870.000000,2830.000000,2870.000000,2677.926270,12600
2016-11-02,2820.000000,2870.000000,2820.000000,2870.000000,2677.926270,6900
2016-11-03,2870.000000,2890.000000,2870.000000,2880.000000,2687.257080,560100
2016-11-04,2880.000000,2890.000000,2870.000000,2890.000000,2696.587891,9100
2016-11-07,2890.000000,2890.000000,2870.000000,2880.000000,2687.257080,37300
2016-11-08,2880.000000,2900.000000,2880.000000,2880.000000,2687.257080,200100
2016-11-09,2870.000000,2880.000000,2810.000000,2870.000000,2677.926270,194300
2016-11-10,2880.000000,2880.000000,2870.000000,2870.000000,2677.926270,6700
2016-11-11,2870.000000,2870.000000,2870.000000,2870.000000,2677.926270,300000
2016-11-14,2870.000000,2870.000000,2850.000000,2870.000000,2677.926270,375200
2016-11-15,2870.000000,2870.000000,2850.000000,2850.000000,2659.264648,460700
2016-11-16,2850.000000,2850.000000,2840.000000,2840.000000,2649.933838,66500
2016-11-17,2810.000000,2820.000000,2810.000000,2820.000000,2631.272461,3500
2016-11-18,2820.000000,2820.000000,2820.000000,2820.000000,2631.272461,200
2016-11-21,2800.000000,2800.000000,2750.000000,2800.000000,2612.610840,30000
2016-11-22,2800.000000,2800.000000,2800.000000,2800.000000,2612.610840,1000
2016-11-23,2790.000000,2790.000000,2790.000000,2790.000000,2603.280029,1000
2016-11-24,2790.000000,2790.000000,2790.000000,2790.000000,2603.280029,0
2016-11-25,2740.000000,2740.000000,2740.000000,2740.000000,2556.626221,300
2016-11-28,2740.000000,2740.000000,2730.000000,2740.000000,2556.626221,3000
2016-11-29,2830.000000,2830.000000,2830.000000,2830.000000,2640.603271,2400
2016-11-30,2830.000000,2830.000000,2830.000000,2830.000000,2640.603271,0
2016-12-01,2830.000000,2830.000000,2820.000000,2820.000000,2631.272461,14700
2016-12-02,2820.000000,2820.000000,2820.000000,2820.000000,2631.272461,0
2016-12-05,2870.000000,2870.000000,2830.000000,2830.000000,2640.603271,200
2016-12-06,2830.000000,2830.000000,2770.000000,2820.000000,2631.272461,120700
2016-12-07,2820.000000,2820.000000,2780.000000,2780.000000,2593.949463,427100
2016-12-08,2780.000000,2780.000000,2780.000000,2780.000000,2593.949463,100
2016-12-09,2700.000000,2720.000000,2680.000000,2680.000000,2500.641846,91000
2016-12-13,2680.000000,2700.000000,2680.000000,2680.000000,2500.641846,5700
2016-12-14,2880.000000,2880.000000,2850.000000,2850.000000,2659.264648,1200
2016-12-15,2850.000000,2850.000000,2850.000000,2850.000000,2659.264648,5300
2016-12-16,2850.000000,2850.000000,2720.000000,2720.000000,2537.965088,16000
2016-12-19,2720.000000,2800.000000,2590.000000,2600.000000,2425.995850,19800
2016-12-20,2600.000000,2600.000000,2550.000000,2570.000000,2398.003418,56400
2016-12-21,2570.000000,2570.000000,2520.000000,2520.000000,2351.349854,142900
2016-12-22,2530.000000,2560.000000,2520.000000,2560.000000,2388.672852,10700
2016-12-23,2500.000000,2510.000000,2500.000000,2510.000000,2342.019287,2000
2016-12-27,2550.000000,2550.000000,2550.000000,2550.000000,2379.342041,64600
2016-12-28,2550.000000,2570.000000,2550.000000,2570.000000,2398.003418,69900
2016-12-29,2550.000000,2550.000000,2550.000000,2550.000000,2379.342041,32800
2016-12-30,2700.000000,2700.000000,2630.000000,2640.000000,2463.318848,12000
2017-01-02,2640.000000,2640.000000,2640.000000,2640.000000,2463.318848,0
2017-01-03,2560.000000,2620.000000,2560.000000,2620.000000,2444.657471,21300
2017-01-04,2620.000000,2630.000000,2620.000000,2620.000000,2444.657471,11700
2017-01-05,2620.000000,2620.000000,2610.000000,2620.000000,2444.657471,11100
2017-01-06,2590.000000,2590.000000,2580.000000,2590.000000,2416.665039,2600
2017-01-09,2590.000000,2590.000000,2580.000000,2580.000000,2407.334229,5300
2017-01-10,2580.000000,2650.000000,2580.000000,2650.000000,2472.649658,1300
2017-01-11,2650.000000,2650.000000,2590.000000,2590.000000,2416.665039,900
2017-01-12,2590.000000,2590.000000,2580.000000,2590.000000,2416.665039,11700
2017-01-13,2590.000000,2590.000000,2580.000000,2580.000000,2407.334229,1600
2017-01-16,2580.000000,2580.000000,2580.000000,2580.000000,2407.334229,2200
2017-01-17,2580.000000,2600.000000,2580.000000,2590.000000,2416.665039,6300
2017-01-18,2590.000000,2600.000000,2590.000000,2600.000000,2425.995850,4400
2017-01-19,2600.000000,2610.000000,2600.000000,2610.000000,2435.326660,2600
2017-01-20,2590.000000,2610.000000,2590.000000,2610.000000,2435.326660,2100
2017-01-23,2610.000000,2640.000000,2610.000000,2640.000000,2463.318848,100
2017-01-24,2640.000000,2640.000000,2600.000000,2600.000000,2425.995850,12500
2017-01-25,2600.000000,2600.000000,2590.000000,2590.000000,2416.665039,14300
2017-01-26,2590.000000,2590.000000,2580.000000,2580.000000,2407.334229,4800
2017-01-27,2580.000000,2580.000000,2580.000000,2580.000000,2407.334229,16500
2017-01-30,2580.000000,2590.000000,2580.000000,2580.000000,2407.334229,6900
2017-01-31,2580.000000,2620.000000,2570.000000,2580.000000,2407.334229,10300
2017-02-01,2580.000000,2650.000000,2580.000000,2650.000000,2472.649658,20000
2017-02-02,2650.000000,2650.000000,2650.000000,2650.000000,2472.649658,9700
2017-02-03,2650.000000,2650.000000,2650.000000,2650.000000,2472.649658,23300
2017-02-06,2610.000000,2610.000000,2600.000000,2600.000000,2425.995850,58400
2017-02-07,2600.000000,2600.000000,2580.000000,2580.000000,2407.334229,93100
2017-02-08,2580.000000,2590.000000,2500.000000,2500.000000,2332.688477,1444500
2017-02-09,2500.000000,2570.000000,2500.000000,2570.000000,2398.003418,22600
2017-02-10,2570.000000,2570.000000,2530.000000,2530.000000,2360.680664,2400
2017-02-13,2530.000000,2570.000000,2530.000000,2570.000000,2398.003418,114300
2017-02-14,2570.000000,2620.000000,2570.000000,2600.000000,2425.995850,4700
2017-02-15,2600.000000,2600.000000,2600.000000,2600.000000,2425.995850,0
2017-02-16,2600.000000,2640.000000,2600.000000,2620.000000,2444.657471,14300
2017-02-17,2620.000000,2650.000000,2580.000000,2640.000000,2463.318848,14900
2017-02-20,2640.000000,2640.000000,2600.000000,2600.000000,2425.995850,3200
2017-02-21,2670.000000,2670.000000,2610.000000,2640.000000,2463.318848,25300
2017-02-22,2640.000000,2650.000000,2610.000000,2610.000000,2435.326660,111200
2017-02-23,2610.000000,2700.000000,2610.000000,2680.000000,2500.641846,16600
2017-02-24,2680.000000,2700.000000,2680.000000,2700.000000,2519.303467,30200
2017-02-27,2690.000000,2690.000000,2690.000000,2690.000000,2509.972656,6200
2017-02-28,2690.000000,2830.000000,2630.000000,2830.000000,2640.603271,115500
2017-03-01,2840.000000,2840.000000,2700.000000,2700.000000,2519.303467,18100
2017-03-02,2750.000000,2780.000000,2700.000000,2750.000000,2565.957031,26700
2017-03-03,2750.000000,2760.000000,2700.000000,2700.000000,2519.303467,71200
2017-03-06,2700.000000,2790.000000,2700.000000,2750.000000,2565.957031,59300
2017-03-07,2790.000000,2790.000000,2710.000000,2710.000000,2528.634277,71500
2017-03-08,2710.000000,2760.000000,2710.000000,2760.000000,2575.287842,11200
2017-03-09,2750.000000,2760.000000,2750.000000,2750.000000,2565.957031,190500
2017-03-10,2750.000000,2750.000000,2700.000000,2700.000000,2519.303467,10600
2017-03-13,2700.000000,2700.000000,2650.000000,2650.000000,2472.649658,9300
2017-03-14,2650.000000,2700.000000,2650.000000,2700.000000,2519.303467,3600
2017-03-15,2700.000000,2700.000000,2650.000000,2700.000000,2519.303467,24500
2017-03-16,2630.000000,2720.000000,2610.000000,2720.000000,2537.965088,24800
2017-03-17,2720.000000,2720.000000,2710.000000,2710.000000,2528.634277,4700
2017-03-20,2710.000000,2710.000000,2710.000000,2710.000000,2528.634277,19100
2017-03-21,2710.000000,2750.000000,2710.000000,2720.000000,2537.965088,4400
2017-03-22,2720.000000,2780.000000,2710.000000,2780.000000,2593.949463,5300
2017-03-23,2750.000000,2770.000000,2750.000000,2750.000000,2565.957031,21100
2017-03-24,2750.000000,2750.000000,2730.000000,2730.000000,2547.295654,1200
2017-03-27,2740.000000,2750.000000,2740.000000,2740.000000,2556.626221,67600
2017-03-29,2740.000000,2740.000000,2720.000000,2730.000000,2547.295654,140200
2017-03-30,2740.000000,2750.000000,2730.000000,2740.000000,2556.626221,554300
2017-03-31,2740.000000,2750.000000,2730.000000,2730.000000,2547.295654,200500
2017-04-03,2750.000000,2750.000000,2730.000000,2730.000000,2547.295654,700200
2017-04-04,2730.000000,2730.000000,2570.000000,2620.000000,2537.610107,272900
2017-04-05,2620.000000,2620.000000,2620.000000,2620.000000,2537.610107,0
2017-04-06,2600.000000,2610.000000,2600.000000,2600.000000,2518.239014,21600
2017-04-07,2600.000000,2600.000000,2550.000000,2550.000000,2469.811279,86200
2017-04-10,2550.000000,2580.000000,2540.000000,2550.000000,2469.811279,77400
2017-04-11,2550.000000,2600.000000,2550.000000,2590.000000,2508.553467,64600
2017-04-12,2580.000000,2620.000000,2580.000000,2600.000000,2518.239014,44800
2017-04-13,2610.000000,2620.000000,2590.000000,2620.000000,2537.610107,22500
2017-04-17,2620.000000,2630.000000,2620.000000,2620.000000,2537.610107,56800
2017-04-18,2620.000000,2630.000000,2600.000000,2600.000000,2518.239014,98000
2017-04-19,2600.000000,2600.000000,2600.000000,2600.000000,2518.239014,0
2017-04-20,2600.000000,2630.000000,2600.000000,2620.000000,2537.610107,16800
2017-04-21,2600.000000,2630.000000,2600.000000,2600.000000,2518.239014,21300
2017-04-25,2600.000000,2610.000000,2580.000000,2580.000000,2498.867920,113500
2017-04-26,2580.000000,2600.000000,2580.000000,2590.000000,2508.553467,53900
2017-04-27,2590.000000,2600.000000,2590.000000,2590.000000,2508.553467,74000
2017-04-28,2590.000000,2650.000000,2590.000000,2610.000000,2527.924561,294700
2017-05-02,2620.000000,2620.000000,2590.000000,2590.000000,2508.553467,210100
2017-05-03,2580.000000,2600.000000,2580.000000,2590.000000,2508.553467,104000
2017-05-04,2590.000000,2590.000000,2580.000000,2580.000000,2498.867920,99700
2017-05-05,2580.000000,2590.000000,2580.000000,2590.000000,2508.553467,44700
2017-05-08,2580.000000,2600.000000,2580.000000,2590.000000,2508.553467,84300
2017-05-09,2590.000000,2590.000000,2530.000000,2530.000000,2450.440430,53500
2017-05-10,2530.000000,2550.000000,2500.000000,2520.000000,2440.754883,123500
2017-05-12,2520.000000,2530.000000,2460.000000,2490.000000,2411.698242,191400
2017-05-15,2520.000000,2540.000000,2520.000000,2520.000000,2440.754883,54900
2017-05-16,2520.000000,2540.000000,2500.000000,2510.000000,2431.069336,540900
2017-05-17,2510.000000,2530.000000,2510.000000,2520.000000,2440.754883,58800
2017-05-18,2520.000000,2540.000000,2490.000000,2490.000000,2411.698242,54800
2017-05-19,2490.000000,2500.000000,2490.000000,2500.000000,2421.383789,263300
2017-05-22,2500.000000,2530.000000,2500.000000,2530.000000,2450.440430,293400
2017-05-23,2530.000000,2550.000000,2500.000000,2550.000000,2469.811279,21500
2017-05-24,2540.000000,2540.000000,2500.000000,2500.000000,2421.383789,286300
2017-05-26,2500.000000,2520.000000,2480.000000,2490.000000,2411.698242,109900
2017-05-29,2490.000000,2510.000000,2490.000000,2510.000000,2431.069336,4600
2017-05-30,2510.000000,2510.000000,2500.000000,2500.000000,2421.383789,1400
2017-05-31,2500.000000,2520.000000,2490.000000,2490.000000,2411.698242,8200
2017-06-01,2490.000000,2490.000000,2490.000000,2490.000000,2411.698242,0
2017-06-02,2520.000000,2520.000000,2500.000000,2500.000000,2421.383789,6000
2017-06-05,2490.000000,2500.000000,2480.000000,2480.000000,2402.012695,20300
2017-06-06,2490.000000,2500.000000,2480.000000,2490.000000,2411.698242,97500
2017-06-07,2490.000000,2500.000000,2490.000000,2500.000000,2421.383789,23500
2017-06-08,2500.000000,2520.000000,2490.000000,2490.000000,2411.698242,51300
2017-06-09,2490.000000,2490.000000,2490.000000,2490.000000,2411.698242,0
2017-06-12,2500.000000,2500.000000,2490.000000,2490.000000,2411.698242,4100
2017-06-13,2500.000000,2500.000000,2490.000000,2500.000000,2421.383789,25400
2017-06-14,2500.000000,2500.000000,2490.000000,2500.000000,2421.383789,7000
2017-06-15,2500.000000,2500.000000,2500.000000,2500.000000,2421.383789,4700
2017-06-16,2500.000000,2510.000000,2500.000000,2500.000000,2421.383789,216300
2017-06-19,2490.000000,2490.000000,2480.000000,2490.000000,2411.698242,184600
2017-06-20,2500.000000,2500.000000,2400.000000,2480.000000,2402.012695,20400
2017-06-21,2480.000000,2490.000000,2480.000000,2480.000000,2402.012695,4800
2017-06-22,2480.000000,2490.000000,2480.000000,2480.000000,2402.012695,2600
2017-06-23,2480.000000,2480.000000,2480.000000,2480.000000,2402.012695,0
2017-06-26,2480.000000,2480.000000,2480.000000,2480.000000,2402.012695,0
2017-06-27,2480.000000,2480.000000,2480.000000,2480.000000,2402.012695,0
2017-06-28,2480.000000,2480.000000,2480.000000,2480.000000,2402.012695,0
2017-06-29,2480.000000,2480.000000,2480.000000,2480.000000,2402.012695,0
2017-06-30,2480.000000,2480.000000,2480.000000,2480.000000,2402.012695,0
2017-07-03,2500.000000,2500.000000,2440.000000,2490.000000,2411.698242,8200
2017-07-04,2490.000000,2510.000000,2490.000000,2500.000000,2421.383789,13100
2017-07-05,2510.000000,2520.000000,2490.000000,2500.000000,2421.383789,87000
2017-07-06,2500.000000,2520.000000,2480.000000,2520.000000,2440.754883,2600
2017-07-07,2520.000000,2570.000000,2520.000000,2530.000000,2450.440430,127000
2017-07-10,2530.000000,2530.000000,2530.000000,2530.000000,2450.440430,0
2017-07-11,2520.000000,2520.000000,2500.000000,2500.000000,2421.383789,24400
2017-07-12,2510.000000,2510.000000,2500.000000,2500.000000,2421.383789,7000
2017-07-13,2500.000000,2510.000000,2500.000000,2500.000000,2421.383789,34500
2017-07-14,2490.000000,2550.000000,2490.000000,2530.000000,2450.440430,22300
2017-07-17,2530.000000,2530.000000,2510.000000,2510.000000,2431.069336,18400
2017-07-18,2540.000000,2540.000000,2500.000000,2510.000000,2431.069336,103200
2017-07-19,2540.000000,2540.000000,2510.000000,2510.000000,2431.069336,17000
2017-07-20,2510.000000,2520.000000,2510.000000,2520.000000,2440.754883,10100
2017-07-21,2530.000000,2530.000000,2510.000000,2510.000000,2431.069336,1200
2017-07-24,2510.000000,2530.000000,2510.000000,2520.000000,2440.754883,16200
2017-07-25,2530.000000,2550.000000,2520.000000,2550.000000,2469.811279,24800
2017-07-26,2550.000000,2550.000000,2530.000000,2530.000000,2450.440430,59400
2017-07-27,2530.000000,2550.000000,2530.000000,2540.000000,2460.125732,117000
2017-07-28,2530.000000,2530.000000,2520.000000,2520.000000,2440.754883,32500
2017-07-31,2540.000000,2540.000000,2520.000000,2520.000000,2440.754883,23000
2017-08-01,2520.000000,2570.000000,2510.000000,2570.000000,2489.182373,14500
2017-08-02,2530.000000,2600.000000,2520.000000,2530.000000,2450.440430,31000
2017-08-03,2510.000000,2530.000000,2510.000000,2530.000000,2450.440430,55700
2017-08-04,2530.000000,2530.000000,2520.000000,2530.000000,2450.440430,458400
2017-08-07,2520.000000,2530.000000,2520.000000,2520.000000,2440.754883,103300
2017-08-08,2520.000000,2520.000000,2510.000000,2510.000000,2431.069336,20700
2017-08-09,2510.000000,2510.000000,2510.000000,2510.000000,2431.069336,3200
2017-08-10,2550.000000,2550.000000,2530.000000,2550.000000,2469.811279,42300
2017-08-11,2560.000000,2560.000000,2530.000000,2530.000000,2450.440430,15200
2017-08-14,2570.000000,2600.000000,2530.000000,2580.000000,2498.867920,42000
2017-08-15,2520.000000,2550.000000,2520.000000,2530.000000,2450.440430,252100
2017-08-16,2540.000000,2580.000000,2540.000000,2550.000000,2469.811279,3900
2017-08-17,2550.000000,2550.000000,2550.000000,2550.000000,2469.811279,0
2017-08-18,2550.000000,2550.000000,2550.000000,2550.000000,2469.811279,2000
2017-08-21,2540.000000,2540.000000,2540.000000,2540.000000,2460.125732,2600
2017-08-22,2550.000000,2560.000000,2540.000000,2560.000000,2479.496826,28500
2017-08-23,2550.000000,2560.000000,2540.000000,2540.000000,2460.125732,20400
2017-08-24,2550.000000,2550.000000,2540.000000,2550.000000,2469.811279,27800
2017-08-25,2550.000000,2560.000000,2550.000000,2560.000000,2479.496826,3800
2017-08-28,2570.000000,2570.000000,2550.000000,2560.000000,2479.496826,5800
2017-08-29,2540.000000,2550.000000,2540.000000,2550.000000,2469.811279,38200
2017-08-30,2540.000000,2550.000000,2540.000000,2540.000000,2460.125732,30200
2017-08-31,2560.000000,2600.000000,2550.000000,2550.000000,2469.811279,341200
2017-09-01,2550.000000,2550.000000,2550.000000,2550.000000,2469.811279,0
2017-09-04,2560.000000,2560.000000,2530.000000,2540.000000,2460.125732,11800
2017-09-05,2550.000000,2560.000000,2510.000000,2530.000000,2450.440430,41200
2017-09-06,2510.000000,2520.000000,2510.000000,2510.000000,2431.069336,263300
2017-09-07,2500.000000,2550.000000,2500.000000,2510.000000,2431.069336,116500
2017-09-08,2490.000000,2490.000000,2450.000000,2460.000000,2382.641602,8100
2017-09-11,2500.000000,2560.000000,2500.000000,2560.000000,2479.496826,8700
2017-09-12,2560.000000,2560.000000,2510.000000,2510.000000,2431.069336,250300
2017-09-13,2490.000000,2530.000000,2490.000000,2510.000000,2431.069336,125800
2017-09-14,2510.000000,2520.000000,2500.000000,2510.000000,2431.069336,30100
2017-09-15,2520.000000,2520.000000,2500.000000,2510.000000,2431.069336,13100
2017-09-18,2510.000000,2510.000000,2510.000000,2510.000000,2431.069336,3100
2017-09-19,2510.000000,2520.000000,2510.000000,2520.000000,2440.754883,9800
2017-09-20,2570.000000,2600.000000,2550.000000,2590.000000,2508.553467,19400
2017-09-21,2590.000000,2590.000000,2590.000000,2590.000000,2508.553467,0
2017-09-22,2590.000000,2610.000000,2560.000000,2590.000000,2508.553467,221500
2017-09-25,2550.000000,2590.000000,2540.000000,2540.000000,2460.125732,7800
2017-09-26,2520.000000,2590.000000,2520.000000,2520.000000,2440.754883,28100
2017-09-27,2520.000000,2520.000000,2520.000000,2520.000000,2440.754883,10300
2017-09-28,2580.000000,2620.000000,2570.000000,2620.000000,2537.610107,22500
2017-09-29,2610.000000,2610.000000,2540.000000,2550.000000,2469.811279,5600
2017-10-02,2530.000000,2630.000000,2530.000000,2600.000000,2518.239014,33400
2017-10-03,2590.000000,2590.000000,2550.000000,2550.000000,2469.811279,17300
2017-10-04,2590.000000,2590.000000,2540.000000,2540.000000,2460.125732,8700
2017-10-05,2600.000000,2600.000000,2550.000000,2560.000000,2479.496826,25500
2017-10-06,2560.000000,2560.000000,2560.000000,2560.000000,2479.496826,60000
2017-10-09,2560.000000,2560.000000,2560.000000,2560.000000,2479.496826,0
2017-10-10,2550.000000,2550.000000,2500.000000,2500.000000,2421.383789,669600
2017-10-11,2490.000000,2500.000000,2490.000000,2500.000000,2421.383789,126300
2017-10-12,2500.000000,2510.000000,2500.000000,2500.000000,2421.383789,27600
2017-10-13,2500.000000,2500.000000,2480.000000,2490.000000,2411.698242,192800
2017-10-16,2490.000000,2500.000000,2490.000000,2500.000000,2421.383789,12400
2017-10-17,2500.000000,2500.000000,2500.000000,2500.000000,2421.383789,300
2017-10-18,2510.000000,2510.000000,2490.000000,2510.000000,2431.069336,25600
2017-10-19,2510.000000,2560.000000,2510.000000,2560.000000,2479.496826,12600
2017-10-20,2590.000000,2600.000000,2560.000000,2560.000000,2479.496826,31700
2017-10-23,2560.000000,2560.000000,2550.000000,2550.000000,2469.811279,9000
2017-10-24,2550.000000,2550.000000,2550.000000,2550.000000,2469.811279,30000
2017-10-25,2550.000000,2600.000000,2550.000000,2600.000000,2518.239014,63400
2017-10-26,2590.000000,2590.000000,2550.000000,2550.000000,2469.811279,192800
2017-10-27,2550.000000,2550.000000,2550.000000,2550.000000,2469.811279,13000
2017-10-30,2550.000000,2550.000000,2530.000000,2550.000000,2469.811279,3200
2017-10-31,2550.000000,2560.000000,2530.000000,2550.000000,2469.811279,76800
2017-11-01,2540.000000,2540.000000,2520.000000,2540.000000,2460.125732,54600
2017-11-02,2530.000000,2550.000000,2510.000000,2520.000000,2440.754883,277500
2017-11-03,2520.000000,2520.000000,2470.000000,2480.000000,2402.012695,190200
2017-11-06,2480.000000,2480.000000,2410.000000,2470.000000,2392.327148,344800
2017-11-07,2470.000000,2470.000000,2400.000000,2460.000000,2382.641602,286700
2017-11-08,2430.000000,2440.000000,2400.000000,2440.000000,2363.270508,785900
2017-11-09,2440.000000,2510.000000,2440.000000,2470.000000,2392.327148,16600
2017-11-10,2470.000000,2470.000000,2450.000000,2450.000000,2372.956055,270900
2017-11-13,2450.000000,2450.000000,2430.000000,2450.000000,2372.956055,325100
2017-11-14,2440.000000,2450.000000,2420.000000,2450.000000,2372.956055,84600
2017-11-15,2450.000000,2450.000000,2400.000000,2440.000000,2363.270508,284200
2017-11-16,2430.000000,2440.000000,2420.000000,2420.000000,2343.899414,521400
2017-11-17,2440.000000,2450.000000,2410.000000,2410.000000,2334.213867,28600
2017-11-20,2440.000000,2440.000000,2420.000000,2420.000000,2343.899414,126300
2017-11-21,2420.000000,2430.000000,2410.000000,2410.000000,2334.213867,92300
2017-11-22,2410.000000,2420.000000,2400.000000,2400.000000,2324.528320,3020900
2017-11-23,2400.000000,2420.000000,2390.000000,2400.000000,2324.528320,732500
2017-11-24,2400.000000,2400.000000,2390.000000,2400.000000,2324.528320,7212900
2017-11-27,2400.000000,2400.000000,2390.000000,2390.000000,2314.842773,67900
2017-11-28,2400.000000,2400.000000,2380.000000,2380.000000,2305.157227,88300
2017-11-29,2380.000000,2440.000000,2370.000000,2440.000000,2363.270508,36200
2017-11-30,2440.000000,2460.000000,2440.000000,2440.000000,2363.270508,47200
2017-12-01,2440.000000,2440.000000,2440.000000,2440.000000,2363.270508,0
2017-12-04,2400.000000,2460.000000,2400.000000,2450.000000,2372.956055,57000
2017-12-05,2400.000000,2470.000000,2200.000000,2450.000000,2372.956055,169100
2017-12-06,2430.000000,2460.000000,2430.000000,2450.000000,2372.956055,48300
2017-12-07,2460.000000,2500.000000,2460.000000,2500.000000,2421.383789,48000
2017-12-08,2500.000000,2550.000000,2500.000000,2550.000000,2469.811279,443000
2017-12-11,2550.000000,2550.000000,2540.000000,2550.000000,2469.811279,125600
2017-12-12,2560.000000,2590.000000,2500.000000,2530.000000,2450.440430,5574400
2017-12-13,2500.000000,2530.000000,2460.000000,2520.000000,2440.754883,16000
